shRNA,Q1,Q2,Q3,Q4,exp
Hes1.3,-29.30,-24.38,-43.52,-17.88,P15-21_rep1
Id2,-24.32,-24.32,-49.58,-1.42,P15-21_rep1
Id2.2,-30.54,-36.74,-36.40,-21.13,P15-21_rep1
Id2.3,5.20,5.55,8.22,8.45,P15-21_rep1
Id2.4,-35.62,-35.62,-21.43,-12.43,P15-21_rep1
Id2.5,-37.25,-32.34,-35.76,-29.14,P15-21_rep1
Id3,2.48,-6.84,-13.35,10.40,P15-21_rep1
Id3.2,0.00,0.00,-24.45,0.00,P15-21_rep1
Id3.3,-23.85,-23.85,-50.84,-23.85,P15-21_rep1
Id3.4,-8.75,-17.17,-6.64,-24.02,P15-21_rep1
Id3.5,-5.89,-30.40,-36.67,-30.40,P15-21_rep1
Klf12,-0.63,0.66,-6.07,-1.95,P15-21_rep1
Klf12.4,-50.28,-36.52,4.18,-42.17,P15-21_rep1
Klf12.5,1.06,0.69,-5.84,3.57,P15-21_rep1
Klf2,-11.13,-36.40,-2.46,-36.40,P15-21_rep1
Klf2.2,-24.32,-30.53,-37.45,-30.53,P15-21_rep1
Klf2.3,-21.98,-21.98,-21.99,-21.98,P15-21_rep1
Klf2.4,0.00,0.00,-1.06,5.42,P15-21_rep1
Klf2.5,0.00,0.00,-16.02,5.42,P15-21_rep1
Klf2.6,-5.49,-0.69,-24.45,-1.41,P15-21_rep1
Klf2.7,-29.83,-30.74,-21.26,-40.20,P15-21_rep1
Ms4a1,2.86,3.27,13.50,0.33,P15-21_rep1
Ms4a1.2,-25.72,-18.35,7.14,-11.58,P15-21_rep1
Nfatc3.2,4.96,5.65,-4.64,4.47,P15-21_rep1
Nfatc3.3,-31.25,-12.69,-28.15,-34.54,P15-21_rep1
Nfatc3.7,-33.43,-28.51,-45.21,-33.43,P15-21_rep1
Nfatc3.8,0.00,0.00,-44.91,0.00,P15-21_rep1
Rpa3.1,-19.02,-25.04,-22.48,-27.09,P15-21_rep1
Rpa3.2,-22.88,-19.59,-46.97,-15.91,P15-21_rep1
Rpa3.3,-34.06,-40.27,-18.09,-27.19,P15-21_rep1
Rpa3.4,-26.79,-39.75,-32.34,-10.37,P15-21_rep1
Runx3,0.00,0.00,-52.86,0.00,P15-21_rep1
Runx3.2,31.31,0.00,-9.44,0.00,P15-21_rep1
Runx3.3,-4.17,0.13,21.11,5.42,P15-21_rep1
Satb1.1,6.35,2.89,-17.03,7.03,P15-21_rep1
Satb1.2,2.61,5.08,10.41,5.93,P15-21_rep1
Satb1.3,10.07,7.70,15.05,5.21,P15-21_rep1
Scmh1.1,-11.05,-14.74,-0.90,-14.55,P15-21_rep1
Scmh1.2,-16.21,-20.33,1.66,-19.25,P15-21_rep1
Scmh1.3,-3.47,-6.68,-8.68,-1.29,P15-21_rep1
Scml2.1,-16.60,-14.86,15.38,-17.29,P15-21_rep1
Scml2.2,-12.88,-11.46,-2.20,-8.98,P15-21_rep1
Scml2.3,-13.27,-7.28,-16.24,-8.18,P15-21_rep1
Scml2.4,-12.53,-13.05,4.73,-19.56,P15-21_rep1
Scml4.1,-6.11,-1.24,2.92,-5.79,P15-21_rep1
Scml4.2,-1.58,-1.70,-35.50,8.38,P15-21_rep1
Scml4.3,-11.22,-12.82,-33.97,-12.08,P15-21_rep1
Setd1a.1,0.00,0.00,-33.86,0.00,P15-21_rep1
Setd1a.2,-14.26,-17.37,38.17,-16.55,P15-21_rep1
Setd1a.3,-5.23,-8.26,-16.35,-16.51,P15-21_rep1
Setd1a.4,-15.40,-16.26,-14.70,-10.21,P15-21_rep1
Setd2.1,-7.69,-8.97,-31.33,-7.93,P15-21_rep1
Setd2.2,-8.26,-12.21,2.78,-8.49,P15-21_rep1
Setd2.3,-17.87,-15.78,0.19,-17.77,P15-21_rep1
Setd2.4,-7.38,-9.14,13.74,-9.72,P15-21_rep1
Setd3.1,-25.35,-22.61,-11.80,-21.24,P15-21_rep1
Setd3.2,-6.02,-5.91,-19.68,-6.12,P15-21_rep1
Setd3.3,-21.01,-26.83,35.96,-15.31,P15-21_rep1
Setd4.1,0.00,0.00,-26.75,0.00,P15-21_rep1
Setd4.2,-16.15,-24.78,-9.33,-19.25,P15-21_rep1
Setd4.3,-23.12,-32.40,-28.03,-11.27,P15-21_rep1
Setd4.4,-9.19,-17.63,-16.17,-6.98,P15-21_rep1
Setd5.1,0.00,0.00,-30.09,0.00,P15-21_rep1
Setd5.2,-1.13,-3.03,22.80,-2.76,P15-21_rep1
Setd5.3,0.00,0.00,-38.84,0.00,P15-21_rep1
Setd5.4,7.86,5.12,-0.10,6.17,P15-21_rep1
Setd7.1,1.94,5.24,-0.24,-18.68,P15-21_rep1
Setd7.2,-24.56,-27.29,-20.57,-33.85,P15-21_rep1
Setd8.1,-17.07,-7.98,-19.67,-21.70,P15-21_rep1
Setd8.2,-25.76,-23.54,-4.95,-20.98,P15-21_rep1
Setd8.3,-4.16,-2.86,-37.08,-5.28,P15-21_rep1
Setd8.4,-29.60,-12.78,-14.77,-16.53,P15-21_rep1
Setdb1.1,-10.09,-11.22,10.26,-10.70,P15-21_rep1
Setdb1.2,1.42,-1.01,5.03,2.19,P15-21_rep1
Setdb1.3,-9.86,-7.77,33.58,-7.74,P15-21_rep1
Setdb1.4,-14.63,-10.60,-12.22,-14.45,P15-21_rep1
Setdb2.1,-40.56,-33.02,-22.99,-11.70,P15-21_rep1
Setdb2.2,4.77,3.79,2.96,-0.97,P15-21_rep1
Setdb2.3,-14.92,-19.12,-13.28,-10.91,P15-21_rep1
Setdb2.4,-0.48,2.79,-22.24,1.97,P15-21_rep1
Setmar.1,-12.19,-15.40,-15.80,-13.82,P15-21_rep1
Setmar.2,3.24,5.85,15.51,4.10,P15-21_rep1
Setmar.3,-11.17,-12.37,-15.27,-14.55,P15-21_rep1
Setmar.4,-29.77,-15.18,14.12,-18.00,P15-21_rep1
Sfmbt1.1,-8.04,-4.94,-9.69,-9.43,P15-21_rep1
Sfmbt1.2,-37.09,-37.09,-37.86,-40.67,P15-21_rep1
Sfmbt1.3,-14.54,-14.89,14.61,-15.15,P15-21_rep1
Sfmbt1.4,5.83,3.48,-1.68,4.75,P15-21_rep1
Sfmbt2.1,0.00,0.00,-46.40,0.00,P15-21_rep1
Sfmbt2.2,-14.68,-3.84,-6.06,-18.79,P15-21_rep1
Sfmbt2.3,-5.96,-19.81,-17.23,-22.04,P15-21_rep1
Sgk1.1,-6.67,0.51,22.34,-0.76,P15-21_rep1
Sin3a.1,-17.52,-7.72,-46.34,-9.40,P15-21_rep1
Sin3a.2,-6.34,-6.66,14.57,-6.17,P15-21_rep1
Sin3a.3,-28.03,-28.03,-43.83,-28.03,P15-21_rep1
Sin3a.4,-29.62,-10.48,-27.90,-3.57,P15-21_rep1
Sin3b.1,24.71,10.29,-53.11,19.81,P15-21_rep1
Sin3b.2,-10.89,-7.20,-15.38,-18.26,P15-21_rep1
Sin3b.3,-32.07,-32.07,-38.30,-6.93,P15-21_rep1
Sin3b.4,-12.88,-13.28,-27.17,-13.28,P15-21_rep1
Sirt1.1,-3.23,-5.55,-7.67,-3.39,P15-21_rep1
Sirt1.2,-24.99,-23.93,-2.62,-21.32,P15-21_rep1
Sirt1.3,-0.31,-0.31,-19.46,-3.81,P15-21_rep1
Sirt1.4,-23.57,-27.65,-52.67,-21.51,P15-21_rep1
Sirt3.1,-9.21,-10.97,-12.70,-21.60,P15-21_rep1
Sirt3.2,-34.97,-30.44,-44.15,-36.88,P15-21_rep1
Sirt3.3,9.73,5.39,15.07,6.21,P15-21_rep1
Sirt3.4,-14.86,-17.17,-7.86,-14.63,P15-21_rep1
Sirt4.1,-23.78,-28.35,-33.42,-18.02,P15-21_rep1
Sirt4.2,-23.49,-30.75,1.09,-23.25,P15-21_rep1
Sirt4.3,-19.26,-12.95,-35.25,-36.19,P15-21_rep1
Sirt4.4,-18.31,-21.09,30.67,-23.71,P15-21_rep1
Sirt5.1,-10.32,-21.18,-3.95,-18.40,P15-21_rep1
Sirt5.2,1.11,-1.96,-1.90,3.19,P15-21_rep1
Sirt5.3,0.00,20.87,-18.68,20.62,P15-21_rep1
Sirt5.4,-13.72,-27.39,13.51,-38.26,P15-21_rep1
Sirt6.1,-12.45,-2.50,-32.58,-0.95,P15-21_rep1
Sirt6.2,11.21,10.60,-24.59,2.04,P15-21_rep1
Sirt6.3,-9.95,-9.95,-27.12,-9.95,P15-21_rep1
Sirt6.4,19.04,10.91,-15.64,16.89,P15-21_rep1
Sirt7.1,0.32,-1.55,-2.98,2.19,P15-21_rep1
Sirt7.2,0.97,-1.44,-13.42,-2.50,P15-21_rep1
Sirt7.3,-26.19,-18.63,-53.50,-44.40,P15-21_rep1
Sirt7.4,-4.81,-5.79,-1.09,-12.19,P15-21_rep1
Smarca1.1,-15.50,-13.92,2.35,-14.38,P15-21_rep1
Smarca1.2,-1.78,0.82,-5.85,2.82,P15-21_rep1
Smarca1.3,-12.72,-18.53,-4.87,-11.58,P15-21_rep1
Smarca1.4,-19.12,-16.02,-13.94,-18.85,P15-21_rep1
Smarca2.1,1.77,2.58,-3.07,-2.55,P15-21_rep1
Smarca2.2,-17.01,-17.50,14.87,-13.28,P15-21_rep1
Smarca2.3,-7.70,-3.48,-27.47,1.08,P15-21_rep1
Smarca4.1,2.13,-1.29,-9.88,-1.89,P15-21_rep1
Smarca4.2,-21.03,-21.29,7.27,-12.38,P15-21_rep1
Smarca4.3,-15.49,0.54,2.35,1.62,P15-21_rep1
Smarca4.4,-16.65,-11.65,-26.40,-11.73,P15-21_rep1
Smarca5.1,-15.97,-19.15,-38.50,-19.77,P15-21_rep1
Smarca5.2,-19.87,-19.64,-33.17,-10.20,P15-21_rep1
Smarca5.3,-33.83,-19.23,-30.80,-20.26,P15-21_rep1
Smarca5.4,-8.45,-7.64,1.55,-7.79,P15-21_rep1
Smarcb1.2,-1.43,-1.74,19.18,-1.78,P15-21_rep1
Smarcc1.1,-17.78,-21.06,-13.99,-15.05,P15-21_rep1
Smarcc1.2,-1.31,1.86,31.91,-3.89,P15-21_rep1
Smarcc1.3,-20.96,-15.12,-11.74,-15.95,P15-21_rep1
Smarcc2.1,0.00,0.00,-35.96,0.00,P15-21_rep1
Smarcc2.2,-2.08,-14.87,-33.86,-6.41,P15-21_rep1
Smarcc2.3,-16.47,-26.10,-21.09,-19.52,P15-21_rep1
Smarcc2.4,-10.59,-10.82,11.93,-9.32,P15-21_rep1
Smarcd1.1,9.91,7.47,-3.40,6.89,P15-21_rep1
Smarcd1.2,-15.29,-18.48,-9.40,-20.32,P15-21_rep1
Smarcd1.3,-17.01,-9.22,-30.51,-20.34,P15-21_rep1
Smarcd1.4,-0.37,-7.89,6.08,-6.18,P15-21_rep1
Smarcd2.1,-17.94,-25.16,8.04,-11.19,P15-21_rep1
Smarcd2.2,-12.36,-22.09,-29.84,-7.06,P15-21_rep1
Smarcd2.3,-34.85,-20.14,-7.77,-17.45,P15-21_rep1
Smarcd3.1,-2.44,3.80,-24.37,-5.27,P15-21_rep1
Smarcd3.2,-6.99,-10.83,-5.35,-16.70,P15-21_rep1
Smarcd3.3,0.76,3.93,3.25,2.17,P15-21_rep1
Smarcd3.4,-12.39,-32.48,-49.61,-26.86,P15-21_rep1
Smarce1.1,-0.73,-4.73,-18.00,1.12,P15-21_rep1
Smarce1.2,-19.98,-13.91,1.80,-12.47,P15-21_rep1
Smarce1.3,-23.01,-13.43,-7.65,-9.27,P15-21_rep1
Smarce1.4,-15.96,-9.12,29.36,-0.37,P15-21_rep1
Smyd1.1,0.72,-0.39,-26.09,-2.33,P15-21_rep1
Smyd1.2,-23.89,-10.46,-13.14,-12.79,P15-21_rep1
Smyd1.3,-9.40,-11.59,13.33,-8.27,P15-21_rep1
Smyd2.1,-8.44,-21.23,-40.55,-23.31,P15-21_rep1
Smyd2.2,-3.74,-5.97,34.01,-4.28,P15-21_rep1
Smyd2.3,-15.17,-14.79,-45.44,-25.52,P15-21_rep1
Smyd2.4,-29.62,-36.58,-34.73,-39.36,P15-21_rep1
Smyd3.1,-5.78,-5.29,-35.70,-20.24,P15-21_rep1
Smyd3.2,-17.05,-0.99,-36.47,-14.63,P15-21_rep1
Smyd3.3,-39.85,-29.26,-33.05,-39.85,P15-21_rep1
Smyd3.4,-4.16,-24.00,-15.74,-8.11,P15-21_rep1
Smyd4.1,9.07,6.68,-2.87,7.32,P15-21_rep1
Smyd4.2,2.16,4.83,-9.11,6.50,P15-21_rep1
Smyd4.3,-17.54,-17.75,-10.89,-10.12,P15-21_rep1
Smyd4.4,-29.63,-27.06,-12.57,-18.34,P15-21_rep1
Smyd5.1,-25.26,-23.79,-9.07,-22.37,P15-21_rep1
Smyd5.2,-41.37,-27.41,5.29,-36.08,P15-21_rep1
Smyd5.3,19.44,8.99,-0.83,33.60,P15-21_rep1
Smyd5.4,2.30,-1.51,-24.81,-0.52,P15-21_rep1
Sp100.1,1.24,-0.46,29.28,0.73,P15-21_rep1
Sp100.2,3.53,-3.64,-18.10,-0.84,P15-21_rep1
Sp100.3,-36.93,-4.15,-23.70,-8.20,P15-21_rep1
Sp100.4,-36.69,-36.36,-30.11,-11.32,P15-21_rep1
Sp110.1,4.52,6.29,-16.58,6.48,P15-21_rep1
Sp110.2,1.35,-8.60,24.97,-0.94,P15-21_rep1
Sp110.3,-19.50,-16.87,-22.57,-18.35,P15-21_rep1
Sp110.4,-11.58,-6.24,-30.74,-18.54,P15-21_rep1
Sp140.1,8.10,8.66,0.37,3.88,P15-21_rep1
Sp140.2,-16.03,-7.67,-45.94,-7.63,P15-21_rep1
Sp140.3,-6.42,-2.32,-0.97,2.01,P15-21_rep1
Sp140.4,-25.88,-25.78,-40.04,-22.57,P15-21_rep1
Ssrp1.1,12.25,4.26,-19.01,8.33,P15-21_rep1
Ssrp1.2,-13.22,-13.96,-17.88,-19.66,P15-21_rep1
Ssrp1.3,-37.96,-37.64,-17.48,-38.75,P15-21_rep1
Ssrp1.4,-13.51,-15.78,-4.43,-13.40,P15-21_rep1
Supt16h.1,-16.96,-12.94,-7.57,-17.77,P15-21_rep1
Supt16h.2,-29.16,-8.44,-31.49,-8.00,P15-21_rep1
Supt16h.3,-13.67,-19.54,-23.67,-17.65,P15-21_rep1
Supt16h.4,4.81,1.98,1.45,-3.16,P15-21_rep1
Suv39h1.1,7.11,7.38,-26.88,-1.90,P15-21_rep1
Suv39h1.2,3.01,2.07,7.00,7.57,P15-21_rep1
Suv39h1.3,-7.14,-10.84,-22.46,-16.23,P15-21_rep1
Suv39h1.4,-13.63,-14.34,-17.18,-13.56,P15-21_rep1
Suv39h2.1,-4.00,-1.15,35.89,-2.82,P15-21_rep1
Suv39h2.2,-12.74,-28.60,-19.91,-14.74,P15-21_rep1
Suv39h2.3,-12.35,-37.33,-33.28,-30.47,P15-21_rep1
Suv39h2.4,-10.23,-6.54,-28.55,-10.99,P15-21_rep1
Suv420h1.1,-12.69,-23.79,-44.35,-25.14,P15-21_rep1
Suv420h1.2,-3.08,-2.58,-19.10,0.49,P15-21_rep1
Suv420h1.3,-8.49,-6.46,-20.55,-8.93,P15-21_rep1
Suv420h1.4,-20.94,-16.52,1.67,-23.09,P15-21_rep1
Suv420h2.1,17.28,11.45,-22.36,20.40,P15-21_rep1
Suv420h2.2,-32.11,-22.25,-7.10,-7.93,P15-21_rep1
Suv420h2.3,-17.43,-36.43,-19.00,-19.26,P15-21_rep1
Suv420h2.4,-43.46,-39.07,-43.97,-42.59,P15-21_rep1
Suz12.1,-3.64,4.88,33.73,1.19,P15-21_rep1
Suz12.2,-20.05,-16.13,-16.93,-11.01,P15-21_rep1
Suz12.3,-7.51,-9.14,-2.81,-6.18,P15-21_rep1
Suz12.4,-39.85,-34.94,-28.55,-39.85,P15-21_rep1
Taf1.1,0.00,0.00,-30.50,0.00,P15-21_rep1
Taf1.2,-7.81,-10.49,7.97,-9.56,P15-21_rep1
Taf1.3,-14.95,-19.24,-38.15,-35.96,P15-21_rep1
Taf1.4,-9.58,-27.65,-5.71,0.95,P15-21_rep1
Taf3.1,-12.77,-7.89,-2.61,-5.53,P15-21_rep1
Taf3.2,13.56,-9.05,-30.85,-7.53,P15-21_rep1
Taf3.3,5.93,-0.74,-18.68,-1.80,P15-21_rep1
Taf3.4,-0.13,-2.18,-1.56,-6.91,P15-21_rep1
Tbx21,-17.46,-17.20,-6.65,-19.73,P15-21_rep1
Tbx21.3,-12.72,-3.46,-18.82,0.45,P15-21_rep1
Tbx21.4,-17.93,-30.33,-15.81,-11.63,P15-21_rep1
Tcea1.1,-3.11,-7.21,-16.95,-11.37,P15-21_rep1
Tcea1.2,-4.43,1.34,-31.68,-4.28,P15-21_rep1
Tcea1.3,-17.99,-22.02,1.24,-15.37,P15-21_rep1
Tcea1.4,-12.23,-17.07,-15.73,-10.65,P15-21_rep1
Tdg.1,6.17,-3.75,-29.03,0.32,P15-21_rep1
Tdg.2,-11.43,-8.42,-15.74,-6.90,P15-21_rep1
Tdg.3,4.94,7.08,-4.65,2.34,P15-21_rep1
Tdg.4,-46.34,-28.18,-21.72,-31.20,P15-21_rep1
Tet1.1,2.95,7.30,-8.13,2.09,P15-21_rep1
Tet1.2,-33.42,-33.42,-39.57,-28.00,P15-21_rep1
Tet1.3,-16.99,-17.71,-5.33,-14.87,P15-21_rep1
Tet1.4,-6.26,-13.53,-10.17,-15.55,P15-21_rep1
Tet2.1,-18.68,-11.14,-31.67,-18.68,P15-21_rep1
Tet2.2,-15.51,-26.44,-1.16,-14.75,P15-21_rep1
Tet2.3,-1.37,0.43,-5.18,0.24,P15-21_rep1
Tet2.4,-7.18,-2.22,5.54,1.33,P15-21_rep1
Tet3.1,-23.53,-23.02,-33.89,-23.90,P15-21_rep1
Tet3.2,0.12,0.19,14.86,0.38,P15-21_rep1
Tet3.3,-28.58,-17.09,-49.67,-22.03,P15-21_rep1
Tet3.4,7.65,-1.77,-0.20,-1.88,P15-21_rep1
Trim24.1,-4.61,2.64,-29.19,-3.97,P15-21_rep1
Trim24.2,-5.79,-8.36,-4.46,-7.44,P15-21_rep1
Trim24.3,-5.03,-4.88,7.58,-5.14,P15-21_rep1
Trim24.4,5.65,7.72,-4.17,2.82,P15-21_rep1
Trim28.1,-3.59,1.54,1.81,-1.44,P15-21_rep1
Trim28.2,3.62,1.12,14.20,2.71,P15-21_rep1
Trim28.3,8.12,6.62,-10.75,9.76,P15-21_rep1
Trim28.4,-23.80,-25.59,-12.79,-13.44,P15-21_rep1
Trim33.1,-1.37,1.23,34.98,-2.03,P15-21_rep1
Trim33.2,-5.68,-0.14,-4.57,-1.82,P15-21_rep1
Trim33.3,7.48,7.37,-17.38,1.19,P15-21_rep1
Trim33.4,-3.36,-0.72,-3.07,-2.16,P15-21_rep1
Trim66.1,-10.17,-14.96,-4.57,-16.90,P15-21_rep1
Trim66.3,-3.78,-3.80,-7.17,-0.43,P15-21_rep1
Trim66.4,-1.40,-6.15,-12.94,-5.16,P15-21_rep1
Ube2a.1,-5.61,-3.61,37.36,-3.27,P15-21_rep1
Ube2a.2,-18.72,-28.58,-9.92,-20.69,P15-21_rep1
Ube2b.1,4.51,4.14,-3.48,2.00,P15-21_rep1
Ube2b.2,-2.10,-3.13,-8.97,-7.36,P15-21_rep1
Ube2b.3,7.01,6.80,-2.71,3.81,P15-21_rep1
Ube2b.4,4.49,3.98,40.69,4.32,P15-21_rep1
Ube2e1.1,-14.66,-12.98,-13.89,-16.06,P15-21_rep1
Ube2e1.3,-1.24,-2.16,-4.33,-5.87,P15-21_rep1
Ube2e1.4,-26.81,-23.57,9.12,-23.84,P15-21_rep1
Ube2i.1,1.89,-0.80,-9.01,-5.74,P15-21_rep1
Ube2i.2,-47.28,-30.46,-27.65,-40.19,P15-21_rep1
Ube2i.3,-18.68,-15.07,-17.73,-8.20,P15-21_rep1
Ube2i.4,-2.95,-7.23,-11.31,-7.18,P15-21_rep1
Uhrf1.1,-5.33,-5.97,36.34,-9.71,P15-21_rep1
Uhrf1.2,2.81,2.61,-3.46,2.91,P15-21_rep1
Uhrf1.3,-16.64,-19.31,-12.67,-22.97,P15-21_rep1
Uhrf1.4,-12.00,-7.29,-39.22,-19.23,P15-21_rep1
Usp22.1,-12.62,-13.95,-2.78,-9.95,P15-21_rep1
Usp22.2,-5.66,-4.79,-16.54,-3.27,P15-21_rep1
Usp22.3,-0.99,-1.20,-11.86,-2.80,P15-21_rep1
Usp22.4,-12.72,-20.03,-3.40,-17.23,P15-21_rep1
Usp27x.1,0.27,0.41,-0.32,1.08,P15-21_rep1
Usp27x.2,-5.61,-10.39,1.13,-6.91,P15-21_rep1
Usp27x.3,-1.77,-2.50,-8.31,-6.04,P15-21_rep1
Usp27x.4,-6.68,-7.47,37.46,-9.71,P15-21_rep1
Usp51.1,3.24,2.94,-19.79,1.27,P15-21_rep1
Usp51.2,-6.05,-5.37,1.14,-5.26,P15-21_rep1
Usp51.3,5.03,3.13,-16.68,5.39,P15-21_rep1
Usp51.4,-1.24,-10.08,-27.33,-3.98,P15-21_rep1
Wbp7.1,-16.72,-18.96,16.99,-11.93,P15-21_rep1
Wbp7.2,14.13,9.98,-22.84,3.45,P15-21_rep1
Wbp7.3,-29.34,-32.11,-40.14,-30.57,P15-21_rep1
Wbp7.4,3.72,8.32,-20.90,14.94,P15-21_rep1
Wdr5.1,-13.67,-13.60,-5.02,-18.18,P15-21_rep1
Wdr5.2,-37.43,-36.10,-36.86,-43.64,P15-21_rep1
Wdr5.3,-8.07,-21.66,-23.43,-19.69,P15-21_rep1
Wdr5.4,-23.27,-23.90,-19.22,-18.36,P15-21_rep1
Wdr82.1,0.00,0.00,-33.29,0.00,P15-21_rep1
Wdr82.2,-1.04,1.30,-4.24,1.36,P15-21_rep1
Wdr82.3,6.95,4.58,15.34,-2.88,P15-21_rep1
Wdr82.4,-16.32,-8.86,-23.87,-10.69,P15-21_rep1
Whsc1.1,-20.35,-15.67,19.23,-16.69,P15-21_rep1
Whsc1.2,-43.15,-33.69,-24.15,-37.73,P15-21_rep1
Whsc1.3,-7.89,-9.51,-14.47,-11.73,P15-21_rep1
Whsc1.4,-31.16,-17.30,-13.48,-12.70,P15-21_rep1
Whsc1l1.2,-1.55,2.24,-14.15,1.47,P15-21_rep1
Whsc1l1.3,-5.39,6.15,-17.46,-2.98,P15-21_rep1
Whsc1l1.4,4.43,4.34,5.18,4.16,P15-21_rep1
Zmynd11.1,-4.64,-2.61,-19.47,-2.54,P15-21_rep1
Zmynd11.2,10.74,9.33,-20.98,7.20,P15-21_rep1
Zmynd11.3,2.15,1.64,12.11,1.44,P15-21_rep1
Zmynd11.4,2.78,1.08,-9.07,0.53,P15-21_rep1
Zmynd8.1,-29.74,-17.54,-9.69,-18.30,P15-21_rep1
Zmynd8.2,-44.91,-35.45,-23.72,-14.33,P15-21_rep1
Zmynd8.3,-22.28,-25.58,-33.76,-24.61,P15-21_rep1
Zmynd8.4,-12.43,-14.90,-14.27,-2.40,P15-21_rep1
Bcl6,-0.70,-0.99,-0.73,-0.61,P15-21_rep2
Bcl6.2,-1.27,-0.50,-0.48,-1.15,P15-21_rep2
Bcl6.3,-1.20,-0.68,-0.70,-1.13,P15-21_rep2
CD4.1,-9.73,-9.49,-13.23,-5.40,P15-21_rep2
CD4.2,-8.02,-1.78,-6.51,-6.89,P15-21_rep2
CD4.3,-1.26,-1.28,-0.54,-0.39,P15-21_rep2
CD4.4,-0.71,-1.21,-0.50,-0.92,P15-21_rep2
CDK9.1,-0.97,-2.31,-0.36,-0.37,P15-21_rep2
CDK9.2,-8.35,-3.82,-10.86,-5.36,P15-21_rep2
CDK9.3,-2.02,-1.82,-2.11,-1.15,P15-21_rep2
Ccnt1,-5.91,-3.37,-1.51,-1.59,P15-21_rep2
Ccnt1.2,-2.05,-1.32,-1.24,-0.06,P15-21_rep2
Ccnt1.3,-1.51,-0.60,-0.53,-0.20,P15-21_rep2
Ccnt1.4,-1.23,-1.21,-0.66,-0.63,P15-21_rep2
Cd14,-1.41,-1.01,-0.04,0.29,P15-21_rep2
Cd14.2,-1.04,-0.79,-0.31,-0.46,P15-21_rep2
Cd19,-0.82,-1.21,-0.60,-0.34,P15-21_rep2
Cd19.3,-3.00,-0.93,-0.99,0.14,P15-21_rep2
Cd19.4,-1.88,-0.80,-0.35,-0.20,P15-21_rep2
Fosb,-10.18,-9.47,-4.46,-9.47,P15-21_rep2
Fosb.2,-22.65,-3.17,-0.65,-2.52,P15-21_rep2
Hes1,-1.02,-0.43,-4.51,-2.94,P15-21_rep2
Hes1.2,-1.54,-1.48,-1.08,-1.09,P15-21_rep2
Hes1.3,-9.58,-9.44,-9.98,-10.58,P15-21_rep2
Id2,-22.99,-11.49,-11.49,-21.37,P15-21_rep2
Id2.2,-1.11,-6.77,-1.47,-7.03,P15-21_rep2
Id2.3,-1.27,-0.18,-1.40,-0.37,P15-21_rep2
Id2.4,-1.40,-2.17,-0.19,-2.10,P15-21_rep2
Id2.5,-2.04,-9.02,-6.35,-19.29,P15-21_rep2
Id3,-1.49,-0.99,-0.24,-0.19,P15-21_rep2
Id3.2,-3.06,-2.19,-1.12,-1.38,P15-21_rep2
Id3.3,-2.38,-1.87,-2.75,-1.64,P15-21_rep2
Id3.4,-5.30,-6.52,-5.93,-1.86,P15-21_rep2
Id3.5,-19.29,-10.71,-7.80,-6.86,P15-21_rep2
Klf12,-1.03,-0.14,-0.89,-4.00,P15-21_rep2
Klf12.4,-0.74,-8.75,-21.37,-6.28,P15-21_rep2
Klf12.5,-1.15,-0.94,-0.41,0.21,P15-21_rep2
Klf2,-5.30,-1.22,-1.32,-2.56,P15-21_rep2
Klf2.2,-0.93,-1.82,-4.46,-5.29,P15-21_rep2
Klf2.3,-18.91,-18.91,-18.91,-11.49,P15-21_rep2
Klf2.4,-1.11,-0.76,-1.41,0.31,P15-21_rep2
Klf2.5,-20.14,-20.14,-20.14,-18.91,P15-21_rep2
Klf2.6,-1.01,-1.00,-0.53,-1.47,P15-21_rep2
Klf2.7,-11.49,-1.15,-6.15,-9.75,P15-21_rep2
Ms4a1,-2.78,-2.76,-0.94,-0.39,P15-21_rep2
Ms4a1.2,-1.39,-0.39,-1.87,0.23,P15-21_rep2
Nfatc3.2,-1.52,-1.89,-1.94,-1.94,P15-21_rep2
Nfatc3.3,-1.99,-9.48,-7.46,-1.68,P15-21_rep2
Nfatc3.7,-21.37,-6.52,-6.55,-3.56,P15-21_rep2
Nfatc3.8,-22.01,-12.46,-22.01,-22.01,P15-21_rep2
Rpa3.1,-5.66,-6.04,-6.41,-3.56,P15-21_rep2
Rpa3.2,-6.33,0.59,-1.99,-0.48,P15-21_rep2
Rpa3.3,0.44,-0.26,0.88,1.10,P15-21_rep2
Rpa3.4,-1.97,0.72,0.80,1.92,P15-21_rep2
Runx3,-0.86,-6.22,-0.91,-2.52,P15-21_rep2
Runx3.2,-22.70,-19.29,-19.29,-20.14,P15-21_rep2
Runx3.3,-1.64,-5.18,-6.28,-5.23,P15-21_rep2
Satb1.1,-1.36,-2.63,-1.67,-0.34,P15-21_rep2
Satb1.2,1.57,0.96,1.41,1.87,P15-21_rep2
Satb1.3,0.33,0.68,1.46,1.51,P15-21_rep2
Scmh1.1,0.89,-0.03,0.71,1.01,P15-21_rep2
Scmh1.2,0.86,0.61,1.11,2.01,P15-21_rep2
Scmh1.3,1.58,0.62,1.00,2.27,P15-21_rep2
Scml2.1,-1.35,-3.46,-5.38,0.65,P15-21_rep2
Scml2.2,0.98,-0.04,0.69,0.26,P15-21_rep2
Scml2.3,0.27,-0.36,-5.03,1.64,P15-21_rep2
Scml2.4,1.44,1.03,1.11,1.71,P15-21_rep2
Scml4.1,0.54,0.50,0.87,2.03,P15-21_rep2
